0.001, 0.00000000006
0.002, 0.00000000050
0.003, 0.00000000167
0.004, 0.00000000397
0.005, 0.00000000775
0.006, 0.00000001338
0.007, 0.00000002124
0.008, 0.00000003170
0.009, 0.00000004511
0.010, 0.00000006184
0.011, 0.00000008227
0.012, 0.00000010674
0.013, 0.00000013562
0.014, 0.00000016926
0.015, 0.00000020802
0.016, 0.00000025224
0.017, 0.00000030228
0.018, 0.00000035849
0.019, 0.00000042119
0.020, 0.00000049073
0.021, 0.00000056745
0.022, 0.00000065167
0.023, 0.00000074372
0.024, 0.00000084392
0.025, 0.00000095260
0.026, 0.00000107005
0.027, 0.00000119659
0.028, 0.00000133252
0.029, 0.00000147815
0.030, 0.00000163375
0.031, 0.00000179962
0.032, 0.00000197604
0.033, 0.00000216328
0.034, 0.00000236161
0.035, 0.00000257130
0.036, 0.00000279260
0.037, 0.00000302575
0.038, 0.00000327101
0.039, 0.00000352861
0.040, 0.00000379877
0.041, 0.00000408172
0.042, 0.00000437768
0.043, 0.00000468684
0.044, 0.00000500942
0.045, 0.00000534559
0.046, 0.00000569555
0.047, 0.00000605947
0.048, 0.00000643751
0.049, 0.00000682984
0.050, 0.00000723661
0.051, 0.00000765796
0.052, 0.00000809402
0.053, 0.00000854491
0.054, 0.00000901076
0.055, 0.00000949167
0.056, 0.00000998774
0.057, 0.00001049905
0.058, 0.00001102569
0.059, 0.00001156772
0.060, 0.00001212521
0.061, 0.00001269821
0.062, 0.00001328675
0.063, 0.00001389087
0.064, 0.00001451059
0.065, 0.00001514592
0.066, 0.00001579686
0.067, 0.00001646341
0.068, 0.00001714555
0.069, 0.00001784324
0.070, 0.00001855645
0.071, 0.00001928513
0.072, 0.00002002923
0.073, 0.00002078866
0.074, 0.00002156335
0.075, 0.00002235320
0.076, 0.00002315813
0.077, 0.00002397801
0.078, 0.00002481273
0.079, 0.00002566214
0.080, 0.00002652611
0.081, 0.00002740449
0.082, 0.00002829710
0.083, 0.00002920378
0.084, 0.00003012434
0.085, 0.00003105857
0.086, 0.00003200628
0.087, 0.00003296725
0.088, 0.00003394124
0.089, 0.00003492802
0.090, 0.00003592735
0.091, 0.00003693895
0.092, 0.00003796257
0.093, 0.00003899791
0.094, 0.00004004469
0.095, 0.00004110262
0.096, 0.00004217136
0.097, 0.00004325061
0.098, 0.00004434004
0.099, 0.00004543929
0.100, 0.00004654802
0.101, 0.00004766586
0.102, 0.00004879245
0.103, 0.00004992740
0.104, 0.00005107033
0.105, 0.00005222081
0.106, 0.00005337846
0.107, 0.00005454284
0.108, 0.00005571353
0.109, 0.00005689009
0.110, 0.00005807207
0.111, 0.00005925901
0.112, 0.00006045044
0.113, 0.00006164590
0.114, 0.00006284489
0.115, 0.00006404693
0.116, 0.00006525151
0.117, 0.00006645812
0.118, 0.00006766625
0.119, 0.00006887537
0.120, 0.00007008494
0.121, 0.00007129444
0.122, 0.00007250329
0.123, 0.00007371096
0.124, 0.00007491688
0.125, 0.00007612047
0.126, 0.00007732115
0.127, 0.00007851835
0.128, 0.00007971148
0.129, 0.00008089992
0.130, 0.00008208308
0.131, 0.00008326035
0.132, 0.00008443112
0.133, 0.00008559475
0.134, 0.00008675063
0.135, 0.00008789811
0.136, 0.00008903657
0.137, 0.00009016535
0.138, 0.00009128382
0.139, 0.00009239131
0.140, 0.00009348717
0.141, 0.00009457075
0.142, 0.00009564136
0.143, 0.00009669835
0.144, 0.00009774105
0.145, 0.00009876877
0.146, 0.00009978085
0.147, 0.00010077659
0.148, 0.00010175531
0.149, 0.00010271633
0.150, 0.00010365896
0.151, 0.00010458250
0.152, 0.00010548627
0.153, 0.00010636957
0.154, 0.00010723171
0.155, 0.00010807198
0.156, 0.00010888970
0.157, 0.00010968417
0.158, 0.00011045468
0.159, 0.00011120055
0.160, 0.00011192106
0.161, 0.00011261553
0.162, 0.00011328327
0.163, 0.00011392357
0.164, 0.00011453573
